Date,Entity,Value
2024-06-03,XLF,14515.754638843204
2024-06-04,XLF,14449.098986130051
2024-06-05,XLF,14491.196199826
2024-06-06,XLF,14484.182074776822
2024-06-07,XLF,14550.829418556055
2024-06-10,XLF,14494.70395476175
2024-06-11,XLF,14329.832548669943
2024-06-12,XLF,14315.800144104627
2024-06-13,XLF,14305.27687929738
2024-06-14,XLF,14259.671910665682
2024-06-17,XLF,14385.958012464245
2024-06-18,XLF,14477.163795260683
2024-06-20,XLF,14554.338558314124
2024-06-21,XLF,14498.2117096975
2024-06-24,XLF,14647.18535555938
2024-06-25,XLF,14538.007348698138
2024-06-26,XLF,14446.440127276268
2024-06-27,XLF,14428.832111481537
2024-06-28,XLF,14478.13732535142
2024-07-01,XLF,14509.833138604252
2024-07-02,XLF,14678.87978398989
2024-07-03,XLF,14633.097558101274
2024-07-05,XLF,14629.575954942327
2024-07-08,XLF,14590.8369353716
2024-07-09,XLF,14703.532390924827
2024-07-10,XLF,14759.882195934919
2024-07-11,XLF,14876.099254647093
2024-07-12,XLF,14925.407238161615
2024-07-15,XLF,15143.75771259482
2024-07-16,XLF,15316.327345961727
2024-07-17,XLF,15432.54717431854
2024-07-18,XLF,15245.88974349353
2024-07-19,XLF,15090.930895565993
2024-07-22,XLF,15175.45768031461
2024-07-23,XLF,15203.629120763857
2024-07-24,XLF,14995.843455807491
2024-07-25,XLF,15052.193260817585
2024-07-26,XLF,15288.153135867837
2024-07-29,XLF,15267.022132091843
2024-07-30,XLF,15443.111983795374
2024-07-31,XLF,15404.37157940233
2024-08-01,XLF,15186.021104969128
2024-08-02,XLF,14812.709012963747
2024-08-05,XLF,14383.047115948275
2024-08-06,XLF,14615.48815748422
2024-08-07,XLF,14633.097558101266
2024-08-08,XLF,14869.058817973839
2024-08-09,XLF,14932.450444479506
2024-08-12,XLF,14854.971020515737
2024-08-13,XLF,14978.232670368123
2024-08-14,XLF,15161.368498034186
2024-08-15,XLF,15302.2381636813
2024-08-16,XLF,15414.937773701487
2024-08-19,XLF,15499.460403983147
2024-08-20,XLF,15450.156574935585
2024-08-21,XLF,15425.502583178324
2024-08-22,XLF,15513.545431796609
2024-08-23,XLF,15647.376045592791
2024-08-26,XLF,15696.682644284992
2024-08-27,XLF,15777.683671407705
2024-08-28,XLF,15816.424075800747
2024-08-29,XLF,15957.295126270183
2024-08-30,XLF,16108.733755861093
2024-09-03,XLF,15988.992324345334
2024-09-04,XLF,16006.598955317744
2024-09-05,XLF,15830.510488436532
2024-09-06,XLF,15598.070831722905
2024-09-09,XLF,15830.510488436528
2024-09-10,XLF,15668.509819013421
2024-09-11,XLF,15594.550613386278
2024-09-12,XLF,15629.768029798055
2024-09-13,XLF,15675.550255686672
2024-09-16,XLF,15879.814317484093
2024-09-17,XLF,15964.342487055032
2024-09-18,XLF,15915.031733895872
2024-09-19,XLF,16091.124355244045
2024-09-20,XLF,16080.558160944887
2024-09-23,XLF,16061.116640398901
2024-09-24,XLF,15926.805493257789
2024-09-25,XLF,15831.370463097051
2024-09-26,XLF,15912.666457373858
2024-09-27,XLF,15958.616246763155
2024-09-30,XLF,16018.703687214063
2024-10-01,XLF,15933.875011199754
2024-10-02,XLF,15951.54672882119
2024-10-03,XLF,15866.71666798456
2024-10-04,XLF,16135.344501556061
2024-10-07,XLF,15937.40907775958
2024-10-08,XLF,16029.307271715854
2024-10-09,XLF,16177.758839563214
2024-10-10,XLF,16128.274983614096
2024-10-11,XLF,16439.31577037043
2024-10-14,XLF,16541.820318473136
2024-10-15,XLF,16577.169293005285
2024-10-16,XLF,16782.17146509909
2024-10-17,XLF,16828.12125448839
2024-10-18,XLF,16831.656705870533
2024-10-21,XLF,16697.341404262464
2024-10-22,XLF,16665.5306507571
2024-10-23,XLF,16651.391614873166
2024-10-24,XLF,16665.5306507571
2024-10-25,XLF,16481.732878022227
2024-10-28,XLF,16686.739204582995
2024-10-29,XLF,16584.23604130261
2024-10-30,XLF,16658.46113281513
2024-10-31,XLF,16428.71357069096
2024-11-01,XLF,16485.26694458205
2024-11-04,XLF,16358.022545738266
2024-11-05,XLF,16510.00818014545
2024-11-06,XLF,17513.828489478754
2024-11-07,XLF,17231.061620023323
2024-11-08,XLF,17386.585475457287
2024-11-11,XLF,17634.003370380575
2024-11-12,XLF,17580.98544787163
2024-11-13,XLF,17591.590417195737
2024-11-14,XLF,17545.64062780644
2024-11-15,XLF,17626.935237260925
2024-11-18,XLF,17679.95454459219
2024-11-19,XLF,17563.312345427876
2024-11-20,XLF,17510.294422918934
2024-11-21,XLF,17732.97108227882
2024-11-22,XLF,17930.909275719943
2024-11-25,XLF,18047.550090061937
2024-11-26,XLF,18082.897679771766
2024-11-27,XLF,18118.241115014636
2024-11-29,XLF,18146.5191867825
2024-12-02,XLF,17966.255480607455
2024-12-03,XLF,17831.941563821703
2024-12-04,XLF,17764.78322060651
2024-12-05,XLF,17817.802527937776
2024-12-06,XLF,17814.269846200274
2024-12-09,XLF,17570.38324819217
2024-12-10,XLF,17566.849181632348
2024-12-11,XLF,17602.19400169754
2024-12-12,XLF,17524.432073980555
2024-12-13,XLF,17510.29442291894
2024-12-16,XLF,17478.483669413577
2024-12-17,XLF,17354.773337129613
2024-12-18,XLF,16835.190772430367
2024-12-19,XLF,16895.27821288128
2024-12-20,XLF,17146.23155918671
2024-12-23,XLF,17187.407866040066
2024-12-24,XLF,17389.740100701532
2024-12-26,XLF,17432.335850432562
2024-12-27,XLF,17304.548601239465
2024-12-30,XLF,17137.713517098353
2024-12-31,XLF,17155.462784769687
2020-01-03,XLV,9912.857114275323
2020-01-06,XLV,9974.544272071033
2020-01-07,XLV,9954.961218680417
2020-01-08,XLV,10019.583883567959
2020-01-09,XLV,10062.66510670809
2020-01-10,XLV,10065.60559486399
2020-01-13,XLV,10030.354604441662
2020-01-14,XLV,10091.061322792957
2020-01-15,XLV,10178.20669904967
2020-01-16,XLV,10231.079033796435
2020-01-17,XLV,10231.079033796435
2020-01-21,XLV,10241.848094315448
2020-01-22,XLV,10254.58052425533
2020-01-23,XLV,10202.6853082436
2020-01-24,XLV,10032.312992798457
2020-01-27,XLV,9955.939167592796
2020-01-28,XLV,10004.89804633535
2020-01-29,XLV,9977.48143951755
2020-01-30,XLV,9905.025221202826
2020-01-31,XLV,9707.237129117231
2020-02-03,XLV,9795.35962410898
2020-02-04,XLV,9967.689497733572
2020-02-05,XLV,10159.601594571435
2020-02-06,XLV,10168.412266733656
2020-02-07,XLV,10089.101274081471
2020-02-10,XLV,10142.955708627342
2020-02-11,XLV,10203.66159680129
2020-02-12,XLV,10216.391536209136
2020-02-13,XLV,10168.41226673365
2020-02-14,XLV,10176.245820160837
2020-02-18,XLV,10140.01854118082
2020-02-19,XLV,10187.017371211887
2020-02-20,XLV,10121.415927234619
2020-02-21,XLV,10127.291092305006
2020-02-24,XLV,9808.090393694167
2020-02-25,XLV,9510.430306653394
2020-02-26,XLV,9509.449037031634
2020-02-27,XLV,9186.331561707204
2020-02-28,XLV,9067.854462273792
2020-03-02,XLV,9492.803981264888
2020-03-03,XLV,9256.829391665133
2020-03-04,XLV,9790.464898483004
2020-03-05,XLV,9563.305131932193
2020-03-06,XLV,9512.38869501019
2020-03-09,XLV,9017.920125150891
2020-03-10,XLV,9327.328051800405
2020-03-11,XLV,8970.922125297167
2020-03-12,XLV,8301.18568418941
2020-03-13,XLV,8876.921144525651
2020-03-16,XLV,8001.5696993238735
2020-03-17,XLV,8503.868501900977
2020-03-18,XLV,8221.874691537225
2020-03-19,XLV,8053.463254980914
2020-03-20,XLV,7744.055328331399
2020-03-23,XLV,7341.837725400409
2020-03-24,XLV,7907.576190148463
2020-03-25,XLV,8012.853469796773
2020-03-26,XLV,8545.140768606407
2020-03-27,XLV,8362.137304857471
2020-03-30,XLV,8753.726977418091
2020-03-31,XLV,8715.353690001313
2020-04-01,XLV,8383.782518773001
2020-04-02,XLV,8615.982291985154
2020-04-03,XLV,8538.250296643115
2020-04-06,XLV,8985.925920452899
2020-04-07,XLV,8912.133946790109
2020-04-08,XLV,9279.127955151158
2020-04-09,XLV,9330.289294389931
2020-04-13,XLV,9248.62889985147
2020-04-14,XLV,9555.601916348172
2020-04-15,XLV,9506.407267239647
2020-04-16,XLV,9714.008055542849
2020-04-17,XLV,9915.709603632655
2020-04-20,XLV,9836.997168846197
2020-04-21,XLV,9537.893403402513
2020-04-22,XLV,9683.510660597847
2020-04-23,XLV,9736.640350321555
2020-04-24,XLV,9867.497884500579
2020-04-27,XLV,9994.422038419112
2020-04-28,XLV,9792.723811038684
2020-04-29,XLV,9857.658622607936
2020-04-30,XLV,9812.401504646625
2020-05-01,XLV,9625.457189041092
2020-05-04,XLV,9620.54087880415
2020-05-05,XLV,9829.125427261146
2020-05-06,XLV,9731.719059020545
2020-05-07,XLV,9730.737789398783
2020-05-08,XLV,9780.914538306415
2020-05-11,XLV,9949.162429925767
2020-05-12,XLV,9797.643441985007
2020-05-13,XLV,9691.380741828212
2020-05-14,XLV,9797.643441985007
2020-05-15,XLV,9880.290917386645
2020-05-18,XLV,9961.952142102453
2020-05-19,XLV,9841.917629969867
2020-05-20,XLV,9853.72275181541
2020-05-21,XLV,9780.914538306417
2020-05-22,XLV,9801.576822245499
2020-05-26,XLV,9783.867479122493
2020-05-27,XLV,9885.208057800932
2020-05-28,XLV,10014.098071672366
2020-05-29,XLV,10135.118004313435
2020-06-01,XLV,10034.757865079411
2020-06-02,XLV,10092.811336636165
2020-06-03,XLV,10073.133643028224
2020-06-04,XLV,9993.439108442662
2020-06-05,XLV,10154.795697921378
2020-06-08,XLV,10224.65014043695
2020-06-09,XLV,10118.390760989536
2020-06-10,XLV,10102.649768351466
2020-06-11,XLV,9540.846344218591
2020-06-12,XLV,9602.831535681147
2020-06-15,XLV,9624.473428887299
2020-06-16,XLV,9861.596153755154
2020-06-17,XLV,9851.756061685166
2020-06-18,XLV,9818.303235392055
2020-06-19,XLV,9912.755832639235
2020-06-22,XLV,9874.716276515139
2020-06-23,XLV,9917.202262498922
2020-06-24,XLV,9658.332211902105
2020-06-25,XLV,9753.182464097528
2020-06-26,XLV,9634.616535688205
2020-06-29,XLV,9721.565990091502
2020-06-30,XLV,9887.561610573935
2020-07-01,XLV,9963.642383176822
2020-07-02,XLV,10038.736074916533
2020-07-06,XLV,10140.50502510498
2020-07-07,XLV,10052.569320015851
2020-07-08,XLV,10053.555570701683
2020-07-09,XLV,9974.511064977236
2020-07-10,XLV,9950.798709472714
2020-07-13,XLV,10007.11711037847
2020-07-14,XLV,10205.718776262143
2020-07-15,XLV,10338.119610125474
2020-07-16,XLV,10321.320971549905
2020-07-17,XLV,10462.61466513261
2020-07-20,XLV,10460.63884305157
2020-07-21,XLV,10453.722635590586
2020-07-22,XLV,10547.58663710018
2020-07-23,XLV,10500.162756268484
2020-07-24,XLV,10384.556410093997
2020-07-27,XLV,10462.614665132613
2020-07-28,XLV,10450.758902469024
2020-07-29,XLV,10560.432801336321
2020-07-30,XLV,10487.315761854996
2020-07-31,XLV,10427.044886609812
2020-08-03,XLV,10534.742963396071
2020-08-04,XLV,10488.305333250206
2020-08-05,XLV,10536.720445831803
2020-08-06,XLV,10480.400384571356
2020-08-07,XLV,10513.995171190456
2020-08-10,XLV,10478.424562490314
2020-08-11,XLV,10412.22456064732
2020-08-12,XLV,10587.109720139746
2020-08-13,XLV,10573.278965572463
2020-08-14,XLV,10552.528682834814
2020-08-17,XLV,10614.777040515726
2020-08-18,XLV,10611.81247721682
2020-08-19,XLV,10577.231439911888
2020-08-20,XLV,10543.636653292784
2020-08-21,XLV,10554.505335093198
2020-08-24,XLV,10506.090222511604
2020-08-25,XLV,10577.231439911888
2020-08-26,XLV,10564.385275675744
2020-08-27,XLV,10647.383085916961
2020-08-28,XLV,10671.094611244136
2020-08-31,XLV,10696.785279361731
2020-09-01,XLV,10600.942965239063
2020-09-02,XLV,10813.377046044705
2020-09-03,XLV,10518.933066038366
2020-09-04,XLV,10443.842695008034
2020-09-08,XLV,10271.917117750445
2020-09-09,XLV,10453.722635590584
2020-09-10,XLV,10293.65614170596
2020-09-11,XLV,10334.167135786047
2020-09-14,XLV,10482.377036829737
2020-09-15,XLV,10496.20945175171
2020-09-16,XLV,10478.424562490312
2020-09-17,XLV,10443.842695008034
2020-09-18,XLV,10428.03279765033
2020-09-21,XLV,10235.3884843942
2020-09-22,XLV,10213.563121994806
2020-09-23,XLV,10108.412029302932
2020-09-24,XLV,10057.821021900158
2020-09-25,XLV,10219.517153912968
2020-09-28,XLV,10311.769781195966
2020-09-29,XLV,10298.876296851158
2020-09-30,XLV,10463.546124113667
2020-10-01,XLV,10427.833555087536
2020-10-02,XLV,10332.603911845457
2020-10-05,XLV,10544.89105126104
2020-10-06,XLV,10405.020281647623
2020-10-07,XLV,10601.434430227286
2020-10-08,XLV,10653.015839202615
2020-10-09,XLV,10749.24086508132
2020-10-12,XLV,10822.64597610135
2020-10-13,XLV,10740.311477558767
2020-10-14,XLV,10677.816557206399
2020-10-15,XLV,10600.44070794535
2020-10-16,XLV,10705.592630814572
2020-10-19,XLV,10535.960833561147
2020-10-20,XLV,10549.848870365233
2020-10-21,XLV,10497.272078753276
2020-10-22,XLV,10655.992855161696
2020-10-23,XLV,10695.672841719463
2020-10-26,XLV,10576.634542400849
2020-10-27,XLV,10504.218172598683
2020-10-28,XLV,10170.907779832649
2020-10-29,XLV,10087.580389185478
2020-10-30,XLV,10084.605863758434
2020-11-02,XLV,10266.138253252075
2020-11-03,XLV,10415.931302492632
2020-11-04,XLV,10878.200613849733
2020-11-05,XLV,10900.022655539746
2020-11-06,XLV,10903.99173342607
2020-11-09,XLV,11006.16664033621
2020-11-10,XLV,11037.91013147602
2020-11-11,XLV,11024.021264494588
2020-11-12,XLV,10983.350876364264
2020-11-13,XLV,11122.230414227783
2020-11-16,XLV,11103.38206778747
2020-11-17,XLV,11030.96652816265
2020-11-18,XLV,10825.622161883091
2020-11-19,XLV,10817.688156997165
2020-11-20,XLV,10792.890759702763
2020-11-23,XLV,10765.112195562557
2020-11-24,XLV,10796.854856525018
2020-11-25,XLV,10757.17653032194
2020-11-27,XLV,10856.376911805033
2020-11-30,XLV,10886.134618735661
2020-12-01,XLV,10977.400165155485
2020-12-02,XLV,11059.73549387541
2020-12-03,XLV,11045.845796716636
2020-12-04,XLV,11163.893694462697
2020-12-07,XLV,11095.445572369512
2020-12-08,XLV,11179.764194766583
2020-12-09,XLV,11141.076270136062
2020-12-10,XLV,11122.230414227784
2020-12-11,XLV,11078.583010138382
2020-12-14,XLV,10995.25395913652
2020-12-15,XLV,11114.293918809823
2020-12-16,XLV,11081.55836574277
2020-12-17,XLV,11200.59915559342
2020-12-18,XLV,11209.523562051902
2020-12-21,XLV,11097.368263100474
2020-12-22,XLV,11063.498687780184
2020-12-23,XLV,11071.4675601146
2020-12-24,XLV,11103.343879629601
2020-12-28,XLV,11131.23285735669
2020-12-29,XLV,11184.026325255685
2020-12-30,XLV,11182.034729805091
2020-12-31,XLV,11299.572898661334
2021-01-04,XLV,11250.76262166353
2021-01-05,XLV,11332.440449926238
2021-01-06,XLV,11487.832215181308
2021-01-07,XLV,11637.244213020524
2021-01-08,XLV,11693.025489184081
2021-01-11,XLV,11747.81055253367
2021-01-12,XLV,11620.312746069761
2021-01-13,XLV,11652.18657505273
2021-01-14,XLV,11615.330021645223
2021-01-15,XLV,11651.189532061415
2021-01-19,XLV,11738.844637207942
2021-01-20,XLV,11803.58850798785
2021-01-21,XLV,11747.81055253367
2021-01-22,XLV,11712.944764399414
2021-01-25,XLV,11789.644019124305
2021-01-26,XLV,11745.816466551043
2021-01-27,XLV,11389.220429435807
2021-01-28,XLV,11555.565554580473
2021-01-29,XLV,11457.948321294247
2021-02-01,XLV,11501.776704044854
2021-02-02,XLV,11534.648406196482
2021-02-03,XLV,11452.968917579085
2021-02-04,XLV,11500.780491230882
2021-02-05,XLV,11521.697639614871
2021-02-08,XLV,11535.64295865576
2021-02-09,XLV,11552.57691613856
2021-02-10,XLV,11573.496555054584
2021-02-11,XLV,11595.407425720508
2021-02-12,XLV,11682.067148230408
2021-02-16,XLV,11566.521405002104
2021-02-17,XLV,11608.358192302117
2021-02-18,XLV,11535.64295865576
2021-02-19,XLV,11396.192258778901
2021-02-22,XLV,11369.296173156403
2021-02-23,XLV,11350.373110755043
2021-02-24,XLV,11429.063130753186
2021-02-25,XLV,11314.513600338849
2021-02-26,XLV,11216.898027407315
2021-03-01,XLV,11363.323047159309
2021-03-02,XLV,11330.449684652991
2021-03-03,XLV,11187.013303342905
2021-03-04,XLV,11036.605092689722
2021-03-05,XLV,11257.736111361322
2021-03-08,XLV,11229.847133634234
2021-03-09,XLV,11295.58721722811
2021-03-10,XLV,11321.487090036639
2021-03-11,XLV,11390.214981895084
2021-03-12,XLV,11415.116151357608
2021-03-15,XLV,11493.808661887782
2021-03-16,XLV,11486.835172189993
2021-03-17,XLV,11444.996724535291
2021-03-18,XLV,11421.09425841877
2021-03-19,XLV,11461.933172550125
2021-03-22,XLV,11561.68645214497
2021-03-23,XLV,11444.742690267727
2021-03-24,XLV,11431.747094109487
2021-03-25,XLV,11479.723042875592
2021-03-26,XLV,11696.626798506582
2021-03-29,XLV,11751.599481936133
2021-03-30,XLV,11645.648098283704
2021-03-31,XLV,11668.63902967544
2021-04-01,XLV,11633.653696003505
2021-04-05,XLV,11714.615911394843
2021-04-06,XLV,11669.63856319879
2021-04-07,XLV,11643.64986141435
2021-04-08,XLV,11661.639804479957
2021-04-09,XLV,11789.58341617812
2021-04-12,XLV,11801.576988280973
2021-04-13,XLV,11850.55330074777
2021-04-14,XLV,11849.55376722442
2021-04-15,XLV,12052.46322335117
2021-04-16,XLV,12142.417919743279
2021-04-19,XLV,12145.419841022709
2021-04-20,XLV,12192.398746797497
2021-04-21,XLV,12336.329913805188
2021-04-22,XLV,12281.355570020947
2021-04-23,XLV,12362.319445766976
2021-04-26,XLV,12320.339867963628
2021-04-27,XLV,12249.371327451097
2021-04-28,XLV,12212.386926732464
2021-04-29,XLV,12163.409784088322
2021-04-30,XLV,12127.426577247727
2021-05-03,XLV,12265.363033647352
2021-05-04,XLV,12278.3569694509
2021-05-05,XLV,12300.347537141944
2021-05-06,XLV,12316.341733870233
2021-05-07,XLV,12401.30042300028
2021-05-10,XLV,12417.294619728567
2021-05-11,XLV,12283.35629742234
2021-05-12,XLV,12167.411238891102
2021-05-13,XLV,12277.359096282242
2021-05-14,XLV,12339.328514375244
2021-05-17,XLV,12316.341733870231
2021-05-18,XLV,12320.33986796363
2021-05-19,XLV,12299.348833795937
2021-05-20,XLV,12428.287828130724
2021-05-21,XLV,12430.287725354769
2021-05-24,XLV,12442.283787989658
2021-05-25,XLV,12405.298557093678
2021-05-26,XLV,12333.333803767177
2021-05-27,XLV,12306.34473828204
2021-05-28,XLV,12354.323177580178
2021-06-01,XLV,12151.41372145343
2021-06-02,XLV,12127.426577247725
2021-06-03,XLV,12164.41097796636
2021-06-04,XLV,12203.391125022315
2021-06-07,XLV,12247.372260404401
2021-06-08,XLV,12209.390816694451
2021-06-09,XLV,12327.33494227239
2021-06-10,XLV,12538.239006231244
2021-06-11,XLV,12449.278032121072
2021-06-14,XLV,12460.273731055264
2021-06-15,XLV,12464.271865148665
2021-06-16,XLV,12416.294256027872
2021-06-17,XLV,12511.250770923454
2021-06-18,XLV,12368.314986552388
2021-06-21,XLV,12516.927523608392
2021-06-22,XLV,12544.019531084305
2021-06-23,XLV,12491.842054775281
2021-06-24,XLV,12556.060423295821
2021-06-25,XLV,12613.25549147787
2021-06-28,XLV,12632.321344382564
2021-06-29,XLV,12646.369605414231
2021-06-30,XLV,12638.343450843015
2021-07-01,XLV,12750.728708919001
2021-07-02,XLV,12873.148320563701
2021-07-06,XLV,12861.107428352183
2021-07-07,XLV,12942.385941311955
2021-07-08,XLV,12871.141781920895
2021-07-09,XLV,12915.290613126663
2021-07-12,XLV,12940.37940266915
2021-07-13,XLV,12928.336850102944
2021-07-14,XLV,12916.294297536737
2021-07-15,XLV,12871.141781920891
2021-07-16,XLV,12906.259113790678
2021-07-19,XLV,12770.796585879078
2021-07-20,XLV,12926.330311460137
2021-07-21,XLV,12947.40187283029
2021-07-22,XLV,13042.729476999075
2021-07-23,XLV,13193.247271061797
2021-07-26,XLV,13107.955680816412
2021-07-27,XLV,13169.164656461417
2021-07-28,XLV,13216.323710720064
2021-07-29,XLV,13248.436630778386
2021-07-30,XLV,13260.475032457867
2021-08-02,XLV,13278.538031129834
2021-08-03,XLV,13463.170302829612
2021-08-04,XLV,13405.976895002252
2021-08-05,XLV,13350.789195640351
2021-08-06,XLV,13339.746176597495
2021-08-09,XLV,13390.92577973786
2021-08-10,XLV,13359.816544089612
2021-08-11,XLV,13227.361748698853
2021-08-12,XLV,13331.718361671585
2021-08-13,XLV,13415.007564160887
2021-08-16,XLV,13567.530236511722
2021-08-17,XLV,13728.076572901742
2021-08-18,XLV,13519.361686601585
2021-08-19,XLV,13580.573152778623
2021-08-20,XLV,13657.836097920755
2021-08-23,XLV,13662.857010503165
2021-08-24,XLV,13614.690120947716
2021-08-25,XLV,13577.56375990309
2021-08-26,XLV,13524.380108651958
2021-08-27,XLV,13509.328163210217
2021-08-30,XLV,13585.588254119615
2021-08-31,XLV,13567.53023651172
2021-09-01,XLV,13571.542483619984
2021-09-02,XLV,13717.041855632327
2021-09-03,XLV,13732.093801074068
2021-09-07,XLV,13651.81565181499
2021-09-08,XLV,13645.801016950645
2021-09-09,XLV,13488.256601840056
2021-09-10,XLV,13364.833305785283
2021-09-13,XLV,13282.551108415437
2021-09-14,XLV,13280.545399949977
2021-09-15,XLV,13366.839844428092
2021-09-16,XLV,13332.723706436345
2021-09-17,XLV,13345.768283057934
2021-09-20,XLV,13206.50354290635
2021-09-21,XLV,13226.643645295442
2021-09-22,XLV,13248.795267391406
2021-09-23,XLV,13344.459923562254
2021-09-24,XLV,13290.082477289046
2021-09-27,XLV,13100.77298642768
2021-09-28,XLV,12876.213335321332
2021-09-29,XLV,12977.918361854216
2021-09-30,XLV,12818.818194399142
2021-10-01,XLV,12821.839209757503
2021-10-04,XLV,12626.485197647375
2021-10-05,XLV,12702.008091074435
2021-10-06,XLV,12678.846973326978
2021-10-07,XLV,12847.013507566522
2021-10-08,XLV,12782.565179921427
2021-10-11,XLV,12682.876654159487
2021-10-12,XLV,12621.446851340721
2021-10-13,XLV,12641.590274439191
2021-10-14,XLV,12822.844554522266
2021-10-15,XLV,12886.286707225254
2021-10-18,XLV,12798.676431655356
2021-10-19,XLV,12966.843796072242
2021-10-20,XLV,13152.127756987826
2021-10-21,XLV,13205.496537786885
2021-10-22,XLV,13258.865318585944
2021-10-25,XLV,13274.979060851909
2021-10-26,XLV,13340.432733261769
2021-10-27,XLV,13234.695535364343
2021-10-28,XLV,13345.466928681695
2021-10-29,XLV,13475.367268381964
2021-11-01,XLV,13459.253526116
2021-11-02,XLV,13543.8402957955
2021-11-03,XLV,13623.392870055071
2021-11-04,XLV,13529.743054300481
2021-11-05,XLV,13378.693946736974
2021-11-08,XLV,13458.245690819202
2021-11-09,XLV,13408.905760675305
2021-11-10,XLV,13447.169464682545
2021-11-11,XLV,13407.896265023814
2021-11-12,XLV,13474.357772730475
2021-11-15,XLV,13390.77966852512
2021-11-16,XLV,13447.169464682542
2021-11-17,XLV,13466.30090159749
2021-11-18,XLV,13471.337587549453
2021-11-19,XLV,13389.773493583007
2021-11-22,XLV,13329.354016593074
2021-11-23,XLV,13343.44876755606
2021-11-24,XLV,13338.42121355489
2021-11-26,XLV,13289.075472169578
2021-11-29,XLV,13325.325996115256
2021-11-30,XLV,13063.51130647581
2021-12-01,XLV,13040.35267926039
2021-12-02,XLV,13103.79234143134
2021-12-03,XLV,13127.958803943564
2021-12-06,XLV,13202.473862073826
2021-12-07,XLV,13372.65606690697
2021-12-08,XLV,13473.351597788362
2021-12-09,XLV,13504.567926314108
2021-12-10,XLV,13551.894676396441
2021-12-13,XLV,13679.78432656718
2021-12-14,XLV,13624.397384642483
2021-12-15,XLV,13903.330331135312
2021-12-16,XLV,13985.908071639975
2021-12-17,XLV,13888.228575052874
2021-12-20,XLV,13804.124138410805
2021-12-21,XLV,13861.741766861447
2021-12-22,XLV,14023.47691720947
2021-12-23,XLV,14081.099526724183
2021-12-27,XLV,14229.691309346561
2021-12-28,XLV,14192.28849924606
2021-12-29,XLV,14273.157734774763
2021-12-30,XLV,14302.469636471138
2021-12-31,XLV,14241.818540001956
2022-01-03,XLV,14095.247409037245
2022-01-04,XLV,13909.24866542764
2022-01-05,XLV,13810.18692356116
2022-01-06,XLV,13650.47491540284
2022-01-07,XLV,13580.725075232733
2022-01-10,XLV,13720.22890645967
2022-01-11,XLV,13829.394736791843
2022-01-12,XLV,13789.972105211016
2022-01-13,XLV,13575.67344608856
2022-01-14,XLV,13552.422669187847
2022-01-18,XLV,13362.387603326973
2022-01-19,XLV,13307.795971298763
2022-01-20,XLV,13220.864780797056
2022-01-21,XLV,13087.435357203298
2022-01-24,XLV,13043.968101597757
2022-01-25,XLV,12960.067058405208
2022-01-26,XLV,12892.341190602148
2022-01-27,XLV,12925.698546500587
2022-01-28,XLV,13189.53056708832
2022-01-31,XLV,13265.342362231433
2022-02-01,XLV,13300.722860319576
2022-02-02,XLV,13479.644342063271
2022-02-03,XLV,13422.022562725904
2022-02-04,XLV,13373.506168508222
2022-02-07,XLV,13350.252070898128
2022-02-08,XLV,13459.42620300375
2022-02-09,XLV,13563.541234369095
2022-02-10,XLV,13351.264057081651
2022-02-11,XLV,13166.278129832914
2022-02-14,XLV,13031.836720055633
2022-02-15,XLV,13178.411171729722
2022-02-16,XLV,13198.625990079865
2022-02-17,XLV,12986.348812792421
2022-02-18,XLV,12889.306892406263
2022-02-22,XLV,12856.959862336658
2022-02-23,XLV,12792.267462552141
2022-02-24,XLV,12843.820645497739
2022-02-25,XLV,13237.037465654508
2022-02-28,XLV,13136.966228136538
2022-03-01,XLV,13064.183750125238
2022-03-02,XLV,13261.30022873875
2022-03-03,XLV,13329.025266364462
2022-03-04,XLV,13395.74163851603
2022-03-07,XLV,13162.235166162887
2022-03-08,XLV,12893.349856076293
2022-03-09,XLV,13136.966228136542
2022-03-10,XLV,13131.912108460332
2022-03-11,XLV,13033.858201890649
2022-03-14,XLV,13125.84268189122
2022-03-15,XLV,13387.656541353319
2022-03-16,XLV,13548.378875340471
2022-03-17,XLV,13762.677534462928
2022-03-18,XLV,13847.591394016348
2022-03-21,XLV,13837.04067013906
2022-03-22,XLV,13840.086590817775
2022-03-23,XLV,13591.652699624638
2022-03-24,XLV,13753.900069394507
2022-03-25,XLV,13817.77723502626
2022-03-28,XLV,13918.165600290013
2022-03-29,XLV,14000.298365737768
2022-03-30,XLV,14027.674293865663
2022-03-31,XLV,13890.785521275395
2022-04-01,XLV,14000.298365737768
2022-04-04,XLV,13883.689995507895
2022-04-05,XLV,13913.094877066907
2022-04-06,XLV,14125.022549692114
2022-04-07,XLV,14396.772801796218
2022-04-08,XLV,14482.9651344609
2022-04-11,XLV,14194.988235971912
2022-04-12,XLV,14057.082496134053
2022-04-13,XLV,14126.035366052985
2022-04-14,XLV,14058.096972849615
2022-04-18,XLV,13902.955090975383
2022-04-19,XLV,14035.786786880759
2022-04-20,XLV,14224.38979682155
2022-04-21,XLV,14067.22228222558
2022-04-22,XLV,13554.141136291943
2022-04-25,XLV,13645.39921111566
2022-04-26,XLV,13405.080303469655
2022-04-27,XLV,13375.67542191064
2022-04-28,XLV,13560.219694811849
2022-04-29,XLV,13211.405740128408
2022-05-02,XLV,13129.272974680654
2022-05-03,XLV,13170.84659576231
2022-05-04,XLV,13462.876420049466
