Date,SPY,XLK,XLF,XLV,XLE,PORTFOLIO
2021-01-04,11563.920727849623,13867.50755132925,9599.476149412898,11250.76262166353,6683.415396971024,10505.314489937431
2021-01-05,11643.565735961703,13957.4992366973,9642.388331043978,11332.440449926238,6982.725591928302,10652.159461296025
2021-01-06,11713.176151162177,13716.7991348575,10068.225348812497,11487.832215181308,7195.762861174187,10816.45315919922
2021-01-07,11887.205280852668,14086.52821822947,10213.473130223278,11637.244213020524,7301.403446952444,10998.008257642516
2021-01-08,11954.935948957453,14177.601159271633,10206.869604991885,11693.025489184081,7292.600750244415,11031.231487905154
2021-01-11,11874.349006171327,14060.502204459584,10239.883076681896,11747.81055253367,7407.040742617935,11050.231690524042
2021-01-12,11876.858427321555,13993.279832158769,10345.513861171275,11620.312746069761,7665.85664090344,11116.168411982635
2021-01-13,11908.841953152052,14082.188537361999,10338.912413173362,11652.18657505273,7605.994684164804,11123.599651601615
2021-01-14,11867.136095029467,13958.583941352834,10385.128088448038,11615.330021645223,7831.35753836395,11165.106663570772
2021-01-15,11780.593528084344,13815.462421752316,10213.473130223281,11651.189532061415,7526.767123679781,11009.06027735897
2021-01-19,11873.097902567064,13995.448379224477,10239.883076681897,11738.844637207942,7678.182225856701,11121.586272207789
2021-01-20,12037.40366940237,14273.016367917337,10196.966740583857,11803.58850798785,7706.351348839307,11207.587728390523
2021-01-21,12048.374013609418,14457.33510829414,10088.03177003972,11747.81055253367,7445.774417695281,11128.245385681204
2021-01-22,12005.73137362829,14402.041038222736,10015.40891795107,11712.944764399414,7407.040742617935,11077.650169669376
2021-01-25,12053.080595290356,14522.389795774605,9942.78537345126,11789.644019124305,7331.334425321763,11080.699758170093
2021-01-26,12034.264574197612,14532.150413183666,9863.559688542373,11745.816466551043,7174.6370470974725,11005.465666357632
2021-01-27,11740.142895818424,14257.834813966687,9573.06620295429,11389.220429435807,7077.801625611819,10748.764688135836
2021-01-28,11841.113346173468,14316.382135759326,9751.32468641044,11555.565554580473,7160.55042928569,10872.642929238853
2021-01-29,11604.059099496031,13979.18470735436,9556.561890548344,11457.948321294247,6922.86116760509,10643.909233627544
2021-02-01,11797.212388646376,14329.39772938033,9682.001173498425,11501.776704044854,6972.160217305369,10783.91946335415
2021-02-02,11964.025515505706,14523.481398392963,9916.375426992645,11534.648406196482,7047.8698247143075,10925.422841801557
2021-02-03,11973.434556615177,14473.598780164251,9972.495351497671,11452.968917579085,7348.938996209627,11009.87126758154
2021-02-04,12109.522475189973,14704.547749293884,10193.663939351423,11500.780491230882,7429.931702194128,11152.329875823521
2021-02-05,12157.182926908454,14672.022130044359,10196.966740583859,11521.697639614871,7493.313257065231,11179.981352250175
2021-02-08,12244.983811399541,14825.98293599199,10329.009548765333,11535.64295865576,7806.707190985619,11344.7706093408
2021-02-09,12236.827935020534,14808.632834975635,10332.309580353129,11552.57691613856,7723.957564783555,11320.609288175096
2021-02-10,12231.497862663668,14786.947364318577,10332.309580353129,11573.496555054584,7871.852246299817,11363.759805348607
2021-02-11,12251.253757304255,14949.585807510446,10299.29957071892,11595.407425720508,7750.366477435833,11354.39465100944
2021-02-12,12311.770483704076,15026.563623748198,10404.93243244178,11682.067148230408,7864.808114865735,11451.099349482798
2021-02-16,12301.111369553446,14977.777781609973,10583.191608309091,11566.521405002104,8062.001846082275,11515.687747333564
2021-02-17,12303.930990196985,14845.500721828692,10636.00734675936,11608.358192302117,8181.726582087738,11549.902579685984
2021-02-18,12251.568079049972,14772.856550740937,10573.28874390106,11535.64295865576,7996.859258352651,11448.48256020182
2021-02-19,12229.93037618749,14751.16935559317,10698.727334439982,11396.192258778901,8130.667322057131,11478.874758327582
2021-02-22,12135.860576354791,14425.8967804362,10797.757363342605,11369.296173156403,8412.370067277872,11505.966489562708
2021-02-23,12150.597628694926,14385.77477961655,10863.781537077983,11350.373110755043,8551.462052086104,11550.64998059235
2021-02-24,12284.488386739013,14605.882737908361,11075.047952934865,11429.063130753186,8854.293078968136,11754.20041446614
2021-02-25,11988.48490013793,14095.197233020164,10873.683016663696,11314.513600338849,8683.510727988447,11503.712112060928
2021-02-26,11926.715009007647,14170.011675664337,10665.718709628092,11216.898027407315,8477.516767648453,11385.638004755661
2021-03-01,12215.825059028088,14626.481779419182,10999.121607202615,11363.323047159309,8697.596523272037,11674.213891508216
2021-03-02,12120.495911086322,14394.451554615438,10959.51291921513,11330.449684652991,8650.059328958469,11591.030406770355
2021-03-03,11959.952730131705,14032.314541586824,11045.33866729961,11187.013303342905,8776.824906285248,11524.78298348937
2021-03-04,11811.950471549613,13722.22093364444,10919.897999527208,11036.605092689722,8986.341754870477,11443.179365277809
2021-03-05,12029.252945838869,13981.352392174706,11127.86230656281,11257.736111361322,9322.625825838866,11703.587835753853
2021-03-08,11969.358679551875,13643.07025911421,11269.810056385793,11229.847133634234,9340.232864311305,11663.779478364728
2021-03-09,12140.25283629001,14107.12725974029,11167.47791866189,11295.58721722811,9176.491354652933,11728.011515294538
2021-03-10,12215.825059028088,14050.744173786585,11395.252801391673,11321.487090036639,9408.896695229778,11845.862793812756
2021-03-11,12339.677101908168,14351.083200037387,11362.240714523985,11390.214981895084,9412.417938418626,11928.930201521795
2021-03-12,12356.2949319071,14248.08195676581,11477.776440654876,11415.116151357608,9431.785187221394,11949.404214348779
2021-03-15,12429.98534642328,14399.875940138445,11411.755728975299,11493.808661887782,9324.387681225575,11964.633345367181
2021-03-16,12414.306359409098,14508.298982196964,11292.917201611972,11486.835172189993,9058.52847403418,11885.033608828957
2021-03-17,12456.636738770712,14496.367230986134,11368.84147011074,11444.996724535291,9128.954160339365,11916.987223521483
2021-03-18,12275.400881316964,14094.115977346059,11428.258656558923,11421.09425841877,8718.72398240513,11716.550258558955
2021-03-19,12252.686240014242,14051.829740687472,11296.220002844408,11461.933172550125,8720.485015263652,11686.96206396561
2021-03-22,12350.520686853828,14328.135402181846,11150.66132882286,11561.68645214497,8636.855283896424,11719.39437145534
2021-03-23,12253.315914068771,14239.042176472827,10994.822426311166,11444.742690267727,8510.5223563985,11595.622863992188
2021-03-24,12191.022496883328,14066.281835068503,11034.60975637789,11431.747094109487,8724.042449692937,11619.638592792331
2021-03-25,12259.607501798599,14057.587815162533,11220.291579878683,11479.723042875592,8756.070052423007,11688.666045019172
2021-03-26,12457.168509330677,14415.057494089091,11396.023455012579,11696.626798506582,8973.147580146731,11924.524349801999
2021-03-29,12450.876921600848,14340.087847281171,11296.550282967655,11751.599481936133,8866.389178555895,11872.933435069139
2021-03-30,12417.84428253383,14204.272132566426,11376.128405156898,11645.648098283704,8789.8784286882,11818.971331556604
2021-03-31,12468.17904549865,14430.270088872488,11289.917676467547,11668.63902967544,8729.380657657348,11836.646167855242
2021-04-01,12602.82314516935,14720.375125014794,11429.178870990352,11633.653696003505,8951.796393345481,11992.223951594038
2021-04-05,12783.714794547463,15024.601153322139,11518.701402257218,11714.615911394843,8738.278767635618,12054.488663134609
2021-04-06,12776.161797582368,14960.494935731247,11495.491087768223,11669.63856319879,8715.145984771052,12022.280744124097
2021-04-07,12790.948316951339,15039.819783823019,11551.858203057312,11643.64986141435,8745.394459022384,12052.593263004352
2021-04-08,12851.664972592698,15257.122857977756,11555.173467690627,11661.639804479957,8631.5187209884,12071.89228658215
2021-04-09,12945.099945555361,15403.80286415488,11654.645254913232,11789.58341617812,8574.579206915027,12144.002958615582
2021-04-12,12949.816832867305,15329.918784247844,11704.379763702213,11801.576988280973,8506.96574449741,12126.921718503969
2021-04-13,12988.196033300801,15474.425932132492,11594.963567401988,11850.55330074777,8515.860564362913,12146.90064200321
2021-04-14,12943.840597446295,15310.363059615553,11664.592433635493,11849.55376722442,8752.512617993723,12194.742578209545
2021-04-15,13082.888293246326,15573.301331384424,11654.645254913232,12052.46322335117,8681.339253562244,12282.680169152078
2021-04-16,13126.618177298704,15570.04894190854,11737.53656450231,12142.417919743279,8611.945840137698,12306.548300747325
2021-04-19,13062.126569019447,15440.746628599103,11704.379763702214,12145.419841022709,8603.047730159427,12265.12827616567
2021-04-20,12966.49031327367,15303.846209228828,11485.545986279443,12192.398746797497,8375.296254091461,12124.104125948288
2021-04-21,13089.181942102356,15458.131219429622,11644.695306546333,12336.329913805188,8482.053010625912,12264.626771915251
2021-04-22,12969.637652983234,15276.68548057287,11515.384060390428,12281.355570020947,8382.411945478225,12146.446653625078
2021-04-23,13110.26004920115,15504.852846189991,11730.906035235685,12362.319445766976,8458.923517874113,12292.72423989126
2021-04-26,13137.626652340472,15584.16734733751,11777.329433858313,12320.339867963628,8515.86056436291,12328.362015770665
2021-04-27,13134.798787192129,15546.14232721917,11870.165152525009,12249.371327451097,8619.061531524461,12356.92868953177
2021-04-28,13131.02280399113,15401.633454843814,11916.58301185836,12212.386926732464,8916.211356186128,12420.651159388502
2021-04-29,13214.701436079382,15388.594580598245,12128.791799303783,12163.409784088322,9015.851598805622,12496.41361626285
2021-04-30,13127.875464281566,15178.889612504341,12022.68532834759,12127.426577247727,8788.098477681273,12353.54025884658
2021-05-03,13156.191216036641,15136.522324782465,12082.369785503473,12265.363033647352,9030.08709422011,12460.373461515379
2021-05-04,13075.023035661718,14864.882272899438,12178.522153625807,12278.3569694509,9035.425302184518,12424.221055612206
2021-05-05,13079.114371171532,14829.026662092157,12277.99532567073,12300.347537141944,9327.235273825392,12524.002307301897
2021-05-06,13183.557819175967,14977.882975543178,12460.357037660093,12316.341733870233,9375.276677920496,12622.50953502525
2021-05-07,13279.509427230558,15106.090237252836,12526.670639260283,12401.30042300028,9542.533673070377,12738.379453558226
2021-05-10,13148.009575580118,14724.717392618328,12516.723460538022,12417.294619728567,9546.093575084238,12651.044959058352
2021-05-11,13030.667599807213,14680.173797622558,12294.574418481938,12283.35629742234,9300.544234003348,12483.527686517511
2021-05-12,12753.828464626911,14267.29105876572,12168.574974903548,12167.411238891102,9345.029026197359,12323.052086063335
2021-05-13,12907.03197517828,14456.347837363619,12364.204669537763,12277.359096282242,9231.1508205788,12417.176397596515
2021-05-14,13105.226779017294,14774.705204780244,12559.831594527339,12339.328514375244,9517.621761727072,12638.897767885095
2021-05-17,13071.877757078357,14666.043320758627,12583.041216605176,12316.341733870231,9738.25919146466,12672.435660551731
2021-05-18,12959.255760306698,14548.700350511352,12407.304494593163,12320.33986796363,9512.284376290858,12536.93443903387
2021-05-19,12925.278094876328,14599.764244875261,12331.045099093031,12299.348833795937,9275.63479024462,12457.098140772243
2021-05-20,13064.327851802564,14879.004127309834,12337.677013181978,12428.287828130724,9261.397649773748,12555.186887197076
2021-05-21,13053.63472906961,14797.52539032338,12460.357037660098,12430.287725354769,9280.972175680836,12570.060808228416
2021-05-24,13186.705158885532,15060.456764129418,12520.037340349021,12442.283787989658,9373.497549441758,12679.889895513477
2021-05-25,13157.44953358261,15064.80420520508,12394.046205704548,12405.298557093678,9183.110239011887,12590.428601185256
2021-05-26,13183.557819175967,15063.721225040259,12430.516886315636,12333.333803767177,9264.95919684399,12610.489847512234
2021-05-27,13190.48114208653,14984.403274911325,12573.089883415958,12306.34473828204,9272.075710758949,12623.879808294765
2021-05-28,13214.073823151055,15037.643476549125,12596.30227513843,12354.323177580178,9289.869463130914,12656.716023337076
2021-06-01,13202.431551802349,14963.759396642088,12672.563055460882,12151.41372145343,9647.512123654282,12713.250697569067
2021-06-02,13223.19430659233,15066.978787988266,12692.457412905402,12127.426577247725,9827.226308268102,12781.125457411901
2021-06-03,13174.119922299678,14926.817356688569,12722.297564249864,12164.41097796636,9853.914880505572,12768.606729466293
2021-06-04,13294.611298908347,15213.65879416539,12755.452980227641,12203.391125022315,9919.750859500835,12872.937259558197
2021-06-07,13281.709679450576,15210.404680198799,12672.563055460883,12247.372260404401,9877.046840841947,12851.352781627877
2021-06-08,13284.540636288222,15211.492833835748,12639.404869838469,12209.390816694451,9962.454055631531,12859.613636146774
2021-06-09,13264.722907861593,15222.357125298131,12520.037340349025,12327.33494227239,9900.17797865013,12842.092120553494
2021-06-10,13326.378406487696,15334.269674304926,12374.15046343771,12538.239006231244,9887.722434242574,12883.69587598237
2021-06-11,13348.403601076043,15425.538345042485,12453.725123571154,12449.278032121072,9853.914880505574,12892.768812319504
2021-06-14,13378.288900433496,15581.997938026461,12324.414569826407,12460.273731055264,9811.210861846686,12889.024768487336
2021-06-15,13353.75428469492,15486.386999685368,12347.62557672656,12464.271865148665,9998.040737847272,12923.249756702548
2021-06-16,13279.195105484841,15402.718159499356,12334.360363726346,12416.294256027872,9944.661948315952,12868.329640350497
2021-06-17,13274.787387103112,15580.909784389516,11969.632785280664,12511.250770923454,9606.589701058712,12753.336336394232
2021-06-18,13095.707467656044,15438.572045815927,11681.16875680207,12368.314986552388,9321.895420804605,12529.425578260782
2021-06-21,13283.185445810786,15604.03003131589,11953.800111699764,12516.927523608392,9719.146103873141,12787.539115184698
2021-06-22,13354.20051851753,15745.53828985878,11973.776173661146,12544.019531084305,9783.856864302099,12851.242909370614
2021-06-23,13338.10518401066,15728.120933704804,11997.075809189759,12491.842054775281,9810.82016095561,12846.695610467079
2021-06-24,13417.006125564027,15827.179128971818,12146.872039509528,12556.060423295821,9895.302031529485,12945.490784389945
2021-06-25,13464.664516156305,15808.670170199475,12293.34054179511,12613.25549147787,9947.429755681165,13008.312337773576
2021-06-28,13491.809548228975,15974.128155699438,12203.464188425567,12632.321344382564,9611.295384843672,12937.78599608314
2021-06-29,13499.07192639967,16090.598533648308,12160.189875757891,12646.369605414231,9564.56262310163,12939.165719361863
2021-06-30,13510.429762332584,16073.189799947872,12213.45014217278,12638.343450843015,9683.197509253036,12980.333676951297
2021-07-01,13585.234215560631,16100.40053883437,12309.983336433024,12750.728708919001,9852.163717985357,13088.006558318782
2021-07-02,13689.073753588047,16312.661202157995,12296.669654651621,12873.148320563701,9830.592093628717,13159.09287628297
2021-07-06,13664.1413404926,16374.708377843157,12103.597726841856,12861.107428352183,9510.6368523228,13034.868103204884
2021-07-07,13712.42631345011,16463.968016905525,12120.241906302088,12942.385941311955,9356.047613853945,13035.976775513462
2021-07-08,13600.699876012966,16308.306863119496,11877.240209756263,12871.141781920895,9302.122665603305,12908.432551739663
2021-07-09,13745.88457507772,16458.5289732115,12220.108367885803,12915.290613126663,9499.850217616287,13098.031823927253
2021-07-12,13795.121788340282,16471.58681685486,12339.943967319301,12940.37940266915,9485.471602296437,13136.306285557012
2021-07-13,13748.09410236564,16539.076485215464,12206.790531637442,12928.336850102944,9413.570300415264,13087.405388833684
2021-07-14,13768.608491448349,16660.99108033048,12150.201152366042,12916.294297536737,9133.158924455558,13018.063331463505
2021-07-15,13721.579774910604,16523.831987353962,12190.147736999528,12871.141781920891,9005.536272752983,12950.81306895564
2021-07-16,13613.954978614282,16360.558931581432,12023.703172752566,12906.259113790678,8750.287679235065,12803.190116964828
2021-07-19,13412.903453860106,16135.230077670198,11687.49462515837,12770.796585879078,8441.114959994698,12541.155874967058
2021-07-20,13605.117900025707,16374.708377843157,11977.105286517657,12926.330311460137,8554.358996377425,12740.677319729593
2021-07-21,13715.268606481864,16532.54411441237,12183.488126464186,12947.40187283029,8852.744258383087,12922.812731991782
2021-07-22,13743.987308409316,16654.460434018092,12050.340230071608,13042.729476999075,8753.885417545747,12909.20590497384
2021-07-23,13885.385718642065,16819.913246045933,12070.309367921393,13193.247271061797,8721.527981010788,12985.947560116027
2021-07-26,13919.475715450411,16811.213190422484,12140.21796826347,13107.955680816412,8937.229419069728,13053.466467454915
2021-07-27,13856.034250970777,16652.278953272074,12136.887470584641,13169.164656461417,8854.543950066622,13004.207015488593
2021-07-28,13850.354817722771,16631.600585188673,12120.24190630209,13216.323710720064,8935.433840027154,13029.41770649461
2021-07-29,13907.796343830076,16708.885360772507,12253.396726806268,13248.436630778386,9021.712112171792,13112.456398296103
2021-07-30,13840.255299335824,16697.998650930913,12156.859378079063,13260.475032457867,8877.911153465833,13037.93286211177
2021-08-02,13811.217122847152,16638.13295599177,12160.189875757895,13278.538031129834,8811.40399146611,13007.845286940003
2021-08-03,13923.57941771743,16744.80822671741,12296.669654651623,13463.170302829612,8962.393846567898,13155.642665075296
2021-08-04,13855.088194044325,16778.554785388424,12193.47546503372,13405.976895002252,8719.731579440024,13043.505210278028
2021-08-05,13942.83136700177,16871.077160870926,12353.26318838998,13350.789195640351,8818.59371039013,13127.434184313779
2021-08-06,13965.87372737052,16856.924265627786,12602.923110648822,13339.746176597495,8899.482777822474,13204.542631302278
2021-08-09,13954.508677495902,16802.497614382664,12636.212854391608,13390.92577973786,8773.654882634279,13173.635427718242
2021-08-10,13971.867482364241,16681.672897395303,12769.362135606509,13359.816544089612,8928.240830990366,13226.030592633824
2021-08-11,14006.58509210092,16683.850929159904,12915.833407536727,13227.361748698853,8998.346553828964,13257.835559096147
2021-08-12,14048.56198831899,16779.637765553245,12939.13165824302,13331.718361671585,8989.356320693218,13304.058829154446
2021-08-13,14074.128197721375,16871.077160870926,12842.595694338139,13415.007564160887,8883.304470819088,13288.781648604983
2021-08-16,14107.270076477067,16947.272058327104,12809.307335417674,13567.530236511722,8719.731579440024,13281.433274784855
2021-08-17,14014.792496634964,16806.850228930452,12719.430982048132,13728.076572901742,8629.853101400127,13227.425755010263
2021-08-18,13861.402454162368,16574.99935116037,12562.97791083766,13519.361686601585,8450.10190301768,13034.112975860628
2021-08-19,13882.861869608427,16737.187702277373,12469.769674966969,13580.573152778623,8230.806016760826,12988.467013436564
2021-08-20,13993.329989499603,16952.714551002544,12546.333731377428,13657.836097920755,8248.781547863167,13078.98991230067
2021-08-23,14116.422507374462,17171.509309619978,12649.526536173013,13662.857010503165,8557.954267103532,13256.278935240101
2021-08-24,14138.830040873172,17151.913921701394,12726.091977405793,13614.690120947716,8699.958824238725,13308.155806183076
2021-08-25,14168.500983105678,17142.11708998746,12875.885438080924,13577.56375990309,8766.465163710258,13356.638615790022
2021-08-26,14084.860481852153,17034.35539011558,12812.639217918826,13524.380108651958,8633.45083971081,13259.95861346233
2021-08-27,14210.793231632566,17198.72177299718,12982.40874055534,13509.328163210217,8863.531715617792,13412.122617968498
2021-08-30,14273.286578059548,17383.776870906437,12799.319996848146,13585.588254119615,8759.276267314428,13398.54226504372
2021-08-31,14252.140453796104,17292.33402660734,12782.678587032553,13567.53023651172,8699.958824238725,13355.283468530133
2021-09-01,14259.71200089701,17296.69181462725,12709.445028300923,13571.542483619984,8572.334527479767,13303.679546730611
2021-09-02,14303.585133220387,17278.186304836327,12752.71795614628,13717.041855632327,8789.834834694046,13414.113091685287
2021-09-03,14300.113166134099,17346.757228871047,12672.82755652395,13732.093801074068,8739.501867056748,13394.883628333722
2021-09-07,14248.982808455532,17351.116741381666,12596.264884935808,13651.81565181499,8687.37661048964,13338.153508726105
2021-09-08,14231.624003587192,17284.718675639422,12566.302869227215,13645.801016950645,8575.928975677682,13282.952535940207
2021-09-09,14170.710510393597,17219.403590062,12602.92311064883,13488.256601840056,8593.905329308214,13244.182543202092
2021-09-10,14058.978920140951,17049.594714504958,12509.714874778138,13364.833305785283,8590.310058582108,13152.23954754771
2021-09-13,14094.958969675998,17055.03548268969,12652.854264207208,13282.551108415437,8836.569241492472,13249.12174247817
2021-09-14,14018.898260028183,17033.263787497217,12483.086126393015,13280.545399949977,8708.944944733514,13157.215272118796
2021-09-15,14135.988778404513,17182.39084598944,12602.923110648831,13366.839844428092,9034.293503392686,13342.898094643033
2021-09-16,14113.583306032002,17192.19457566621,12566.302869227216,13332.723706436345,8931.836101716473,13295.361726013574
2021-09-17,13976.101035581947,16924.4156584791,12509.71487477814,13345.768283057934,8865.32976224494,13198.870652400225
2021-09-20,13743.060832181769,16616.14397497005,12219.519818399947,13206.50354290635,8594.610235968536,12937.378885724855
2021-09-21,13730.07779823904,16622.68496822669,12202.805013001409,13226.643645295442,8614.623169401822,12942.384711192608
2021-09-22,13864.013901059558,16850.586762274732,12406.746411198345,13248.795267391406,8880.247956058573,13130.532922856986
2021-09-23,14032.45943987041,17076.308800067465,12710.978026608815,13344.459923562254,9191.356906662302,13372.978364813722
2021-09-24,14055.57600078241,17088.30780641592,12777.840017847597,13290.082477289046,9260.492868762834,13402.55176244459
2021-09-27,14015.364459155855,16922.55665749554,12951.690611860207,13100.77298642768,9589.795320439714,13462.489484643536
2021-09-28,13732.928335775605,16420.957494149454,12737.72448489111,12876.213335321332,9622.541812809368,13246.983830347821
2021-09-29,13756.041804998302,16400.237738289048,12747.753368130232,12977.918361854216,9622.541812809368,13271.112666163373
2021-09-30,13587.910587933167,16282.473992308946,12547.156315835326,12818.818194399142,9476.99462675234,13105.160619558252
2021-10-01,13749.393642435633,16527.820734362296,12754.440675111966,12821.839209757503,9795.381306796606,13307.777689710008
2021-10-04,13572.08216926938,16145.071746142552,12644.114650547712,12626.485197647375,9955.482306678326,13191.746334953981
2021-10-05,13713.298169833306,16375.156745427317,12891.511773136199,12702.008091074435,10013.702497146243,13339.629861784591
2021-10-06,13770.291400991804,16482.018261149453,12904.882232632708,12678.846973326978,9908.18117795579,13337.91685352727
2021-10-07,13889.346172638087,16632.50249382912,12981.778646399893,12847.013507566522,9984.593224440478,13457.185173615908
2021-10-08,13864.013901059565,16570.348399720042,13045.304600670566,12782.565179921427,10292.063310323936,13524.768649828557
2021-10-11,13763.64014673983,16478.752075747903,12914.912500694149,12682.876654159487,10253.857698345688,13432.059439984574
2021-10-12,13729.76038480403,16393.693296050988,12874.796967737662,12621.446851340721,10262.952392561783,13392.606861274973
2021-10-13,13779.156304784105,16494.013818516487,12801.244899872507,12641.590274439191,10253.857698345688,13405.233713493813
2021-10-14,14010.932007259711,16865.85885198756,13015.211026841604,12822.844554522266,10379.39195096943,13626.84913565861
2021-10-15,14117.634449580895,17001.070994954393,13209.116617687818,12886.286707225254,10430.334411996811,13736.917502138103
2021-10-18,14159.42893613014,17145.00733641459,13212.459578767526,12798.676431655356,10437.611318909157,13752.244554620764
2021-10-19,14268.666563679071,17315.121446827005,13342.848909099304,12966.843796072242,10555.870309676935,13895.199389261417
2021-10-20,14324.710646221816,17267.137492868147,13449.830587761535,13152.127756987826,10641.379517962296,13982.91741280432
2021-10-21,14362.074742001114,17333.65799745068,13392.997479761874,13205.496537786885,10444.889870877887,13948.878419424025
2021-10-22,14347.192380263778,17273.680210615494,13580.215763626353,13258.865318585944,10543.134283155994,14012.847377452676
2021-10-25,14424.134221362696,17330.3849140863,13563.500958227816,13274.979060851909,10697.779453541887,14078.141434715113
2021-10-26,14437.115194179225,17379.453572700684,13573.53261111158,13340.432733261769,10759.638508730073,14120.893779939037
2021-10-27,14373.158448149237,17364.188380950683,13349.534831258723,13234.695535364343,10450.347345430098,13955.728808211079
2021-10-28,14511.840294048518,17538.65683040159,13513.355157209891,13345.466928681695,10524.93995955465,14088.23976026022
2021-10-29,14541.288634651273,17613.898084496068,13459.860855822979,13475.367268381964,10455.803997454117,14103.80882823383
2021-11-01,14566.302462231675,17587.72893799739,13466.548162804713,13459.253526116,10635.922043410083,14151.090811942286
2021-11-02,14625.19399062168,17742.56923420626,13499.983312891063,13543.8402957955,10535.856553715457,14185.636761421883
2021-11-03,14714.486099919493,17846.161115545437,13550.127729086671,13623.392870055071,10448.527913069962,14223.209903924953
2021-11-04,14783.827538150683,18125.314773444592,13372.935558816675,13529.743054300481,10463.081726894654,14228.320614460044
2021-11-05,14835.122785925361,18219.094302653455,13379.622865798408,13378.693946736974,10599.532573679202,14259.681678262466
2021-11-08,14847.78531474377,18317.233344372937,13453.174933663566,13458.245690819202,10695.960843709941,14336.059481861701
2021-11-09,14798.707838761818,18241.99036578775,13379.622865798408,13408.905760675305,10739.62310771221,14300.321318990113
2021-11-10,14679.656158804837,17941.02707390054,13356.222138240459,13447.169464682545,10455.803997454117,14157.701979209885
2021-11-11,14684.403963009801,18024.992526488382,13392.99747976188,13407.896265023814,10495.830686848882,14182.236019194343
2021-11-12,14795.225566044523,18244.17012204306,13423.088283946203,13474.357772730475,10470.359456335193,14251.681878316356
2021-11-15,14800.290783684508,18225.633571419385,13423.088283946203,13390.77966852512,10557.688096980686,14255.85515442378
2021-11-16,14858.871082018099,18417.55214234773,13409.712285160416,13447.169464682542,10574.063810750087,14310.75121751666
2021-11-17,14822.773548289571,18361.942490476704,13255.926381737647,13466.30090159749,10412.140088395465,14222.57532110896
2021-11-18,14873.117586322298,18545.131689439557,13189.058851209586,13471.337587549453,10350.283500791855,14230.43137474514
2021-11-19,14846.519783256104,18680.347281387807,13045.304600670577,13389.773493583007,9946.385967405846,14086.77760345558
2021-11-22,14804.724266143758,18472.075365072513,13229.177153810711,13329.354016593074,10122.86268105697,14124.42010555027
2021-11-23,14824.354432086058,18429.545975224057,13436.460128265033,13343.44876755606,10433.974099245273,14255.729650436348
2021-11-24,14863.935269094978,18563.673413535358,13406.37070890303,13338.42121355489,10535.856553715459,14304.473299255418
2021-11-26,14532.420639169672,18100.237229564274,12961.72503438862,13289.075472169578,10111.94937700893,13948.666843687739
2021-11-29,14710.684352640974,18552.76773429598,13001.837797700466,13325.325996115256,10170.166277364082,14084.939099336638
2021-11-30,14424.450604234611,18397.9257135964,12690.920260130582,13063.51130647581,9931.832153581156,13817.890166594854
2021-12-01,14264.236172909119,18146.031080323577,12550.500661737362,13040.35267926039,9826.31001186251,13684.518244245532
2021-12-02,14482.70936688078,18312.87383186232,12924.945538400241,13103.79234143134,10111.94937700893,13926.130348844299
2021-12-03,14356.69520261541,18006.455975864705,12714.318218043893,13127.958803943564,10031.894353163016,13792.99039503239
2021-12-06,14526.722655785848,18177.658239914068,12908.226578534744,13202.473862073826,10181.082048996697,13950.642844061975
2021-12-07,14827.206000185713,18812.29668793451,13138.911665369336,13372.65606690697,10419.417817836007,14256.912423005735
2021-12-08,14866.466332070313,18898.43844779625,13068.705328228527,13473.351597788362,10417.598385475872,14283.255828605272
2021-12-09,14766.09463887678,18694.526043991576,13041.95748512391,13504.567926314108,10337.546651742723,14211.966521205002
2021-12-10,14905.09492877418,19069.637262864195,13055.32932944274,13551.894676396441,10413.959520755603,14329.64259154355
2021-12-13,14773.05918431137,18786.118918982294,12914.91250069416,13679.78432656718,10124.68458100168,14178.25835112775
2021-12-14,14671.424020756367,18477.53165367362,12991.807529639025,13624.397384642483,10082.835991662205,14105.852037436009
2021-12-15,14900.664538004232,18967.133535161967,13028.584255982765,13903.330331135312,10033.716253107725,14276.686054910931
2021-12-16,14769.261559285256,18429.54597522406,13192.400427466975,13985.908071639975,10097.393918127855,14241.558779515912
2021-12-17,14612.074922349648,18306.329389624265,12901.540656375335,13888.228575052874,9891.804641658198,14051.516771246474
2021-12-20,14456.698984781984,18088.59519279245,12650.943209406067,13804.124138410805,9769.254521314098,13881.785619425906
2021-12-21,14713.435956119858,18546.35262886105,12912.965440512693,13861.741766861447,10047.533081672615,14149.526948612902
2021-12-22,14860.55089987224,18788.890175550558,12973.426782989916,14023.47691720947,10112.033274884487,14279.265415264106
2021-12-23,14953.013021267834,18893.77197593955,13040.616977118465,14081.099526724183,10117.563131917574,14341.063319779369
2021-12-27,15164.630909493577,19299.085925077594,13174.982132330042,14229.691309346561,10338.71135166223,14565.697303098881
2021-12-28,15152.237357644453,19198.577433124887,13181.70821433673,14192.28849924606,10331.340676536027,14539.89821078195
2021-12-29,15171.622249568785,19214.96699281671,13164.906165132054,14273.157734774763,10264.994730061884,14540.289846947771
2021-12-30,15129.68142305924,19088.23244617195,13141.39188214389,14302.469636471138,10202.336177471325,14496.097144158657
2021-12-31,15091.548527206813,18995.373795001327,13117.877599155725,14241.818540001956,10228.138064318098,14464.536168986757
2022-01-03,15178.928941952809,19175.63308425076,13279.12215559229,14095.247409037245,10545.119043682676,14604.180000653652
